"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"1","Abies amabilis","aet",20,270.313845062256,43.6057366983293,233.938105773926,243.812622070312,355.325578308105,233.225982666016,376.354736328125,253.298985777861,253.257570547348,243.812622070312,243.812622070312,244.563081991793,301.754202297928
"2","Abies amabilis","cwd",20,479.641163635254,81.0543655155189,430.085266113281,453.70198059082,654.845083618164,430.085266113281,744.989379882812,454.642068494719,449.749856646466,430.085266113281,430.085266113281,427.073005445076,547.886096714947
"3","Abies bracteata","aet",148,326.355235537967,17.5497349144068,305.665496826172,321.648040771484,363.547663879395,298.032806396484,381.194122314453,327.998459533131,325.555416499675,321.648040771484,321.648040771484,323.778298117898,334.122246434975
"4","Abies bracteata","cwd",148,645.773176657187,109.049625263645,539.721130371094,619.128723144531,880.924682617188,486.217620849609,971.6435546875,634.609927502371,612.865671070043,558.97705078125,558.97705078125,569.430673926768,690.125239302397
"5","Abies concolor","aet",831,317.044057283734,86.8411794768908,150.5,323.552215576172,440.440277099609,29,497.965850830078,298.684716271988,315.047679415293,29,29,0,270.412713550355
"6","Abies concolor","cwd",831,689.22003772428,150.224634094931,422.643768310547,704.908447265625,919.794616699219,152.86979675293,1029.14379882812,487.934347775495,679.391119149569,152.86979675293,152.86979675293,248.945630622633,596.002678204205
"7","Abies grandis","aet",105,403.154538399833,27.100124459402,360.331976318359,401.926818847656,441.573974609375,339.830139160156,504.769500732422,422.043206948873,402.646933538974,396.620880126953,398.9306640625,399.071448123816,410.714716284507
"8","Abies grandis","cwd",105,454.179946463449,60.8990089965742,372.746392822266,447.322235107422,555.724609375,288.399169921875,648.256530761719,421.012395195652,443.257611114833,413.801940917969,428.714813232422,426.134913589015,438.329550461336
"9","Abies lasiocarpa","aet",31,229.729023102791,18.7835895596575,200.906951904297,233.207748413086,246.213722229004,170.205215454102,284.186859130859,229.04389190768,231.57131579198,233.207748413086,233.207748413086,235.952067057292,221.676949731681
"10","Abies lasiocarpa","cwd",31,476.014715379284,21.9161327007392,457.721313476562,468.341827392578,512.276809692383,413.165283203125,518.512023925781,475.024782086066,473.234976299592,468.341827392578,468.341827392578,462.841118706597,477.333105190605
"11","Abies magnifica","aet",409,270.307424680528,90.8243673392392,80,279.665588378906,395.519366455078,29,503.249084472656,139.596081229311,257.469818677406,29,29,0,256.156050751988
"12","Abies magnifica","cwd",409,561.639203656856,140.99310909775,312.990167236328,563.98681640625,772.781481933594,152.86979675293,899.587036132812,211.509061672818,527.416500476092,152.86979675293,152.86979675293,0,532.643228894067
"13","Abies procera","aet",42,337.457342965262,57.8989062726667,239.357437133789,331.6796875,438.276791381836,230.352661132812,452.341552734375,345.605776327402,343.456188099491,339.472534179688,338.204986572266,247.965602065578,347.611542174122
"14","Abies procera","cwd",42,425.097470238095,48.6817026905739,335.839785766602,446.465606689453,471.546752929688,328.185424804688,542.652282714844,394.818201548708,418.513819322803,378.742553710938,356.165283203125,0,430.847476181043
"15","Abronia alpina","aet",20,151.526711273193,20.5266301011848,123.8,159.388046264648,170.174652099609,82,170.174652099609,154.580057688942,155.255944717048,159.388046264648,156,149.769020774148,126.058217366536
"16","Abronia alpina","cwd",20,732.594561767578,34.5715581625832,710.411386108398,721.445556640625,820.863891601562,670.05859375,820.863891601562,730.650224903341,730.92270175783,721.445556640625,721.064636230469,709.734059343434,734.485900878906
"17","Abronia latifolia","aet",274,350.797699308743,44.1761748941977,288.587036132812,336.854278564453,420.196038818359,288.587036132812,487.728057861328,383.330182768808,354.329629908844,383.255462646484,393.276489257812,316.824618252841,378.8545860513
"18","Abronia latifolia","cwd",274,605.327877629413,145.80975790646,321.497613525391,625.559448242188,807.218078613281,288.162902832031,895.281005859375,415.785719056566,579.921656237147,300.131317138672,288.173126220703,0,546.740419454654
"19","Abronia maritima","aet",398,277.865887550852,49.505176709076,185.263201904297,278.716644287109,352.992015075684,170.546661376953,438.727020263672,254.832441510777,261.241705061258,191.340042114258,284.809814453125,150.343722873264,303.263501057611
"20","Abronia maritima","cwd",398,736.397523506203,232.942517810636,328.506843566895,822.609222412109,1010.80824890137,302.387908935547,1092.53564453125,376.351960869128,704.777023719153,302.387908935547,327.331298828125,0,695.708631198844
"21","Abronia nana","aet",108,266.46015520449,85.4419822163078,89,282.975708007812,355.954711914062,74,358.375610351562,192.405023692369,254.12984210451,85,84,0,215.982541524966
"22","Abronia nana","cwd",108,842.782775878906,124.06133880506,646.760906982422,822.985656738281,1049.38818359375,617.639526367188,1054.23266601562,849.55808725339,828.058536962358,849.955139160156,821.380249023438,746.737511837121,820.033691837998
"23","Abronia pogonantha","aet",227,200.679116606187,74.6131699556903,104,196,316.921520996094,77,393.536895751953,161.367827008365,177.733383752242,112,112,109.238762133049,209.494110526552
"24","Abronia pogonantha","cwd",227,1223.98340462168,159.748198743235,918.325866699219,1240.03466796875,1439.98125,740.719360351562,1602.79992675781,1298.693115251,1268.70324841006,1363.57958984375,1363.57958984375,1352.92019314236,1116.5488148448
"25","Abronia turbinata","aet",97,198.386526678026,42.0150188144362,112.8,209.447250366211,254.898666381836,106,273.852722167969,189.611489527938,198.573200402992,209.476501464844,209.814819335938,211.124156605114,181.20683876944
"26","Abronia turbinata","cwd",97,856.567428746174,246.088308362097,569.737145996094,749.201354980469,1293.84692382812,523.537780761719,1452.10534667969,984.741499781534,813.217536646012,683.269287109375,681.987426757812,676.46009657118,973.773814784494
"27","Abronia umbellata","aet",665,294.474317278181,57.0215086103108,186.12998046875,296.371337890625,387.606079101562,169.067749023438,485.818328857422,279.525621854571,279.207838129858,189.717834472656,284.809814453125,129.331883285985,315.59562192747
"28","Abronia umbellata","cwd",665,689.152141507945,227.708478839861,314.41259765625,677.305419921875,1004.48547363281,295.628967285156,1049.96472167969,357.496791437086,655.024336033224,296.592254638672,327.331298828125,0,588.69924340414
"29","Abronia villosa","aet",918,159.39781631104,86.3243466147327,70,122,340.554504394531,61,404.1787109375,93.1156997332507,148.252000324514,236,236,331.02646336411,209.938010656706
"30","Abronia villosa","cwd",918,1476.12250261161,188.679468239554,1121.05462646484,1485.9443359375,1732.65076904297,991.420288085938,1757.95629882812,1543.64251394716,1518.69910201908,1423.50427246094,1423.50427246094,1493.6737837358,1309.68327298131
"31","Acaena pinnatifida","aet",120,334.360555013021,23.8193693649208,298.125122070312,332.555389404297,375.85069732666,293.251190185547,409.14794921875,337.27877792953,331.71893212483,333.427124023438,333.427124023438,335.394024473248,347.739431211957
"32","Acaena pinnatifida","cwd",120,656.500355021159,80.0032899790715,545.180328369141,636.635345458984,801.960818481445,475.858917236328,816.521850585938,648.855319410686,649.237154416954,607.612182617188,607.612182617188,604.254197245896,635.784564054348
"33","Acalypha californica","aet",101,285.749748003365,65.7650803625128,184,304.3056640625,366.415893554688,184,395.767639160156,253.891381099676,275.209743507752,194,231,348.733112373737,283.59417987044
"34","Acalypha californica","cwd",101,1135.51444236831,177.301811325095,927.092346191406,1043.7939453125,1420.41662597656,916.509094238281,1420.41662597656,1267.67302603373,1178.73488158043,1418.59985351562,1419.20666503906,1386.62242542614,1107.64422551267
"35","Acamptopappus shockleyi","aet",186,179.743717234622,61.7888301710972,93.5,180,286.80672454834,82,309,154.809708671757,160.766983824503,92,84,0,184.020971829322
"36","Acamptopappus shockleyi","cwd",186,1172.4923394316,132.225168600802,954.17463684082,1194.31909179688,1334.05963134766,829.572814941406,1587.32409667969,1229.00222623301,1177.46042170311,1205.4990234375,1230.06909179688,1172.28735351562,1154.7894398363
"37","Acamptopappus sphaerocephalus","aet",632,209.148799389224,80.1683113812643,94.1,203.856925964355,327.762652587891,70,398.992126464844,164.758528049176,199.71854183867,317.002593994141,317.002593994141,311.027724757339,231.325891101773
"38","Acamptopappus sphaerocephalus","cwd",632,1250.5629260872,147.278587227483,1010.63165588379,1257.30523681641,1463.8115234375,696.6083984375,1687.86535644531,1310.54147550749,1276.58038525705,1268.25048828125,1268.25048828125,1278.9189453125,1157.41119693883
"39","Acanthomintha duttonii","aet",36,300.638588799371,6.06678923075132,293.251190185547,298.498168945312,307.844543457031,292.086578369141,319.06689453125,300.079972246367,300.015809779495,301.923187255859,297.647369384766,303.948464133523,305.034689010853
"40","Acanthomintha duttonii","cwd",36,643.870461357964,23.4384139954059,616.894775390625,640.0478515625,686.289794921875,616.894775390625,692.283508300781,643.351025092746,642.722164410711,640.0478515625,640.12890625,638.743430397727,653.028017132072
