"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"65","Sonchus asper","aet",667,322.58172923121,71.0829188686183,181.941456604004,324.845794677734,431.200546264648,80,498.128051757812,252.682068205178,316.225930791716,87,78,85.0776317866162,280.839720746162
"66","Sonchus asper","cwd",667,824.766821179254,236.28864393853,430.465557861328,837.667358398438,1186.4724609375,301.606567382812,1684.96276855469,915.778212175844,811.859180459877,1327.75158691406,653.459289550781,389.544677734375,865.116589572656
"67","Sonchus asper subsp. asper","aet",403,325.565409052165,67.9131735213588,230,323.365692138672,433.591275024414,69,500.645568847656,279.176049857438,319.357416558038,185.484222412109,90,0,272.209554383166
"68","Sonchus asper subsp. asper","cwd",403,930.393410126565,162.569936634052,639.807312011719,947.155212402344,1148.98759765625,321.679504394531,1636.11645507812,1042.14975101189,956.566228502003,1040.21179199219,961.5390625,957.833762428977,889.156372441205
"69","Sonchus oleraceus","aet",1331,305.639536512964,74.262712034314,143.5,314.628112792969,408.191787719727,62,498.128051757812,187.843725350376,292.124602316101,76,76,280.162087180398,255.059819688638
"70","Sonchus oleraceus","cwd",1331,900.174150634582,274.05615713438,423.08935546875,943.724548339844,1436.4423828125,294.634368896484,1749.97717285156,1346.79356961352,923.216886881051,1743.17565917969,1743.17565917969,1629.00501598011,894.665137183193
"71","Stellaria media","aet",1112,344.715611505851,55.54842882239,266.567153930664,337.244247436523,436.003511047363,71,511.440124511719,351.891325330649,347.366083345343,410.293487548828,415.374725341797,291.632314354482,290.942197875186
"72","Stellaria media","cwd",1112,849.319465115774,199.169176077053,456.259568786621,897.07861328125,1099.24404907227,329.962249755859,1725.26281738281,810.669833590205,855.850192660674,1117.74499511719,1122.66784667969,1625.81885258838,875.1180218179
"73","Stellaria pallida","aet",24,316.130103429159,68.1683688269236,188.230924224854,312.202285766602,411.418190002441,179.155700683594,458.791412353516,258.705641815315,315.986096514643,208,69,0,284.72303009529
"74","Stellaria pallida","cwd",24,961.760579427083,231.452283207236,455.199563598633,1035.10894775391,1150.3947265625,363.883911132812,1450.859375,968.673385329981,1007.26016571591,1450.859375,1749.5224609375,1767.19440498737,901.674548263112
"75","Trifolium campestre","aet",134,369.065395526032,50.9157843127882,289.137542724609,363.170288085938,454.639782714844,215,480.857604980469,401.27251071776,380.463704094838,467.596771240234,451.734283447266,470.709570065893,358.981020902457
"76","Trifolium campestre","cwd",134,851.840553397563,187.135758852498,459.590252685547,871.025482177734,1105.75877075195,408.502288818359,1214.51354980469,812.41258388628,864.375669727555,860.759399414062,1048.21704101562,1020.79350635259,830.92943378468
"77","Trifolium dubium","aet",439,395.235375128466,55.0499052408972,310.048059082031,399.519104003906,478.415374755859,219.661148071289,512.184326171875,460.525888050663,415.692397274857,480.353454589844,495.204498291016,484.883755770597,369.997340707753
"78","Trifolium dubium","cwd",439,792.020360716383,184.053189801131,432.041830444336,819.453063964844,1040.10729980469,311.181396484375,1162.71044921875,693.051695135924,770.902750850883,779.430236816406,804.656494140625,418.949366714015,748.238630583496
"79","Vicia sativa","aet",305,346.784389708472,49.958474008643,279.490270996094,341.079833984375,438.760064697266,179.369552612305,487.913787841797,371.942358063301,346.532145624713,487.728057861328,366.287658691406,351.292206735322,348.330420891182
"80","Vicia sativa","cwd",305,788.798385369973,172.584798971898,470.545922851563,826.005249023438,1032.648828125,314.681304931641,1162.71044921875,704.684984476465,777.38589683295,315.894165039062,318.988403320312,319.277920809659,670.386737962778
"81","Vicia sativa subsp. nigra","aet",373,372.454828707207,56.9563253760625,280.0654296875,371.347717285156,468.674432373047,241,513.630493164062,470.087311321895,386.726382948071,513.630493164062,513.630493164062,547.336709378946,379.439031634332
"82","Vicia sativa subsp. nigra","cwd",373,785.931033218834,198.439169537211,415.656896972656,834.50341796875,1043.80600585938,291.278442382812,1173.3544921875,460.100327321031,758.034243294077,306.254119873047,306.254119873047,0,736.626157359415
"83","Vicia sativa subsp. sativa","aet",229,358.245150903427,54.4948377584452,283.725219726562,345.768615722656,446.308349609375,187.552856445312,501.692138671875,388.934516403415,366.957946507278,446.376495361328,445.629974365234,446.657566879735,317.216027659877
"84","Vicia sativa subsp. sativa","cwd",229,813.687827164429,181.078257167111,453.937927246094,837.479309082031,1048.5859375,321.721466064453,1336.86633300781,734.650553998522,803.501774554676,846.910827636719,829.62646484375,814.502507990057,753.701720568978
