"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"1","Avena barbata","tav",1556,16.0360539955468,2.2946754131997,11.8999996185303,16.2999992370605,19.0250000953674,5.5,20.2000007629395,15.5528204738833,16.1915866505393,15.8000001907349,15.8000001907349,19.2686871615323,13.5184442623897
"2","Avena barbata","tmn",1556,5.27487145905841,3.41640334522325,-0.5,5.19999980926514,11,-8.80000019073486,13.3999996185303,5.9528927485171,5.40671499892342,13.3999996185303,13.3999996185303,13.3636363636364,3.56575924186049
"3","Brachypodium distachyon","tav",684,16.5890350997099,1.72217802015015,13.6000003814697,17,18.7999992370605,9.30000019073486,19.5,16.4922443895931,16.8409775689818,17.6000003814697,17.6000003814697,17.818182357634,14.577112451782
"4","Brachypodium distachyon","tmn",684,6.6758772024765,2.8825755165414,2.41500008106232,6.59999990463257,11.1999998092651,-1.89999997615814,13.3999996185303,8.26755122798492,7.20930967832431,11.3000001907349,11.3000001907349,11.4545454545455,5.58261484115891
"5","Briza maxima","tav",483,14.6227743136957,1.67673207965197,11.8999996185303,14.3999996185303,17.7999992370605,7.80000019073486,19.5,13.8713454210935,14.3251233459478,13.1000003814697,10.8999996185303,0,13.8865079989424
"6","Briza maxima","tmn",483,5.64451345819864,2.05029749766627,2.21000003814697,6.19999980926514,7.90000009536743,-6.30000019073486,10.8000001907349,5.05597046272049,6.07287255753265,7.30000019073486,5.40000009536743,7.36363636363636,3.40051124541264
"7","Briza minor","tav",923,15.5706392274776,2.05887698909497,12.5,15.3999996185303,18.489999961853,3.09999990463257,22.5,14.9125067240371,15.5591124341216,14,14,13.9090909090909,13.3538829594899
"8","Briza minor","tmn",923,4.76381365210625,2.4040573470477,1.01000000238419,4.80000019073486,8,-10.8999996185303,11.1000003814697,3.96691248896305,4.76335470396501,3.09999990463257,3.09999990463257,3.27272727272727,2.52037726002368
"9","Bromus diandrus","tav",2545,15.7407072826078,2.46783258338808,11,15.8999996185303,19,5.5,24.7000007629395,12.4433558455914,15.8427997687906,16.2999992370605,16.2000007629395,18.254545731978,15.1007371425196
"10","Bromus diandrus","tmn",2545,4.91528487909577,3.79175058014596,-1.79999995231628,5,10.8000001907349,-8.80000019073486,13.5,4.55751471184304,5.01140345707374,13.3000001907349,13.5,13.6363636363636,3.90344655881209
"11","Bromus hordeaceus","tav",2662,15.4286250974969,2.65586351082071,10.5,15.6999998092651,19,4.40000009536743,21,13.9717911601273,15.416150945495,16.2999992370605,16.2999992370605,11.2000003390842,13.4685750666429
"12","Bromus hordeaceus","tmn",2662,4.61566491734873,3.80692898342449,-2.09999990463257,4.80000019073486,10.8000001907349,-10,13.3999996185303,3.9042513864834,4.59889497301342,13.3999996185303,13.3999996185303,13.3636363636364,2.65015583706917
"13","Bromus tectorum","tav",1908,12.3017295624756,3.62166500920216,6.5,12.3000001907349,18.1000003814697,0.400000005960464,24.2000007629395,7.28158943454004,11.2551330258227,4.80000019073486,4.80000019073486,25.7575757575758,13.1776605570595
"14","Bromus tectorum","tmn",1908,-1.07814465023468,4.11026944481253,-7.5,-1.10000002384186,5.40000009536743,-13.6999998092651,11.6000003814697,-5.97345071762665,-2.5258324319452,-10.8000001907349,-10.8000001907349,0,1.24018462100766
"15","Carduus pycnocephalus","tav",604,16.4382450170075,1.94472818234329,12.8999996185303,16.7999992370605,18.8999996185303,9.19999980926514,19.7999992370605,12.5566265642492,16.7022964497435,18.5,18.5,18.3272732821378,15.0357477217676
"16","Carduus pycnocephalus","tmn",604,5.72731789105282,2.42357795833658,1.89999997615814,5.80000019073486,9.39999961853027,-1.79999995231628,11.3999996185303,5.73893215221064,5.91097889786487,7.69999980926514,7.5,7.36363636363636,4.69926306057768
"17","Carduus pycnocephalus subsp. pycnocephalus","tav",219,15.915981732547,2.14907072085851,12.7400001525879,16,18.7999992370605,9,19.2000007629395,15.356809722788,16.0881706928882,18.1000003814697,17.8999996185303,17.818182357634,14.3861779468992
"18","Carduus pycnocephalus subsp. pycnocephalus","tmn",219,5.32146118652739,2.81184351404606,0.560000021755696,5,9.39999961853027,-5.09999990463257,10.5,4.7172268935714,5.54739343837629,8.69999980926514,8.69999980926514,8.72727272727273,4.06715523885442
"19","Cirsium vulgare","tav",864,14.242824083677,3.44955630595517,7.90000009536743,14.6999998092651,18.7999992370605,5.19999980926514,20.2999992370605,10.6622373295099,13.5138055493667,7.80000019073486,8.10000038146973,8.14545479206124,12.8751152509681
"20","Cirsium vulgare","tmn",864,3.00162036888543,4.95809762885997,-6.48500001430511,4.5,9.5,-9.19999980926514,11.5,-2.95115764317377,1.97686806060813,-7.40000009536743,-7.19999980926514,7.09090909090909,1.86197778775156
"21","Cynosurus echinatus","tav",654,13.7178899206517,2.24843680015051,9.60000038146973,14,17.5,6.90000009536743,19.2999992370605,11.8352035774283,13.2318597558781,9.30000019073486,9.30000019073486,0,12.5786919215554
"22","Cynosurus echinatus","tmn",654,2.67782875216518,2.78157593529094,-2.20000004768372,2.79999995231628,6.80000019073486,-5.69999980926514,8.5,0.801786409058374,2.264819865392,2,2,1.90909090909091,2.16392663504528
"23","Erodium cicutarium","tav",2291,16.0866433895607,3.06041004617565,10.3000001907349,16.5,20.2999992370605,2.59999990463257,24.5,18.7286771583781,16.4062059428502,21.2000007629395,21.2000007629395,22.1515151515152,14.0581330183422
