"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"1","Agrostis stolonifera","tav",838,11.9533412766094,4.04819023066978,5.88500010967255,12.1999998092651,18.4149996757507,-7.30000019073486,22.5,6.59455562346621,10.4075703186722,10.6999998092651,9.69999980926514,0,10.2010349486111
"2","Agrostis stolonifera","tmn",838,0.0387828148421346,5.96575548015591,-7.80000019073486,-1.20000004768372,8.30000019073486,-19.7999992370605,10.8000001907349,-19.1910660285461,-2.20571114802201,-5.19999980926514,-6.30000019073486,7.63636363636364,-1.3933249241587
"3","Aira caryophyllea","tav",978,14.161656435282,2.33509387846253,9.89999961853027,14.1000003814697,17.7999992370605,5.30000019073486,20,8.08863153721207,13.8016573830755,8.80000019073486,8.80000019073486,0,12.440841747834
"4","Aira caryophyllea","tmn",978,3.8351738201359,2.98172015074076,-1.89999997615814,4.40000009536743,7.59999990463257,-6.90000009536743,10,1.67582990565713,3.9980463635451,2.40000009536743,2.40000009536743,7.63636363636364,1.93631790318977
"5","Aira elegans","tav",35,15.6571428843907,1.21201959567889,13.8699997901917,15.5,17.9299997329712,13.6999998092651,18.1000003814697,15.6495956972164,15.5770690584584,15.6000003814697,15.5,15.7191921580922,15.4175161885594
"6","Aira elegans","tmn",35,4.40857142039708,1.44413038970392,1.5700000166893,4.69999980926514,6.25999989509582,1.39999997615814,6.59999990463257,4.09625607443777,4.50149273729409,5.5,5.59999990463257,5.45454545454545,4.14402884926393
"7","Anthriscus caucalis","tav",499,15.9825650981529,2.00680486100616,12.5900003433228,16.1000003814697,18.8999996185303,9.69999980926514,19.7000007629395,16.4269305257375,16.1897835534894,19.2000007629395,18.7000007629395,19.7757578763095,14.6482163966835
"8","Anthriscus caucalis","tmn",499,4.16533065911285,2.32817137044288,-0.330000013113021,4.40000009536743,7.81000018119812,-4.09999990463257,9.60000038146973,3.08270713949672,4.05671253698142,3.79999995231628,1.29999995231628,0,3.55290930592244
"9","Bromus sterilis","tav",418,15.2552632087726,2.55991677720652,9.89999961853027,15.6999998092651,18.5150000572205,5.40000009536743,19.2000007629395,11.2868756058405,15.3012882522657,17.1000003814697,17,17,12.8672429458873
"10","Bromus sterilis","tmn",418,3.54114832787922,3.12143983178659,-2.01499998569489,4,8.34500021934509,-9,9.89999961853027,1.45304084674957,3.32129636645734,2.59999990463257,1.89999997615814,0,1.32323936030423
"11","Cerastium fontanum","tav",68,11.9691176554736,4.18066819915044,6.5349999666214,11.75,18.8649994850159,5.90000009536743,19.5,14.174819957721,10.1157442247258,6.59999990463257,7.19999980926514,24.8484852338078,13.5510688103276
"12","Cerastium fontanum","tmn",68,-0.750000004601829,5.94566193469472,-7.62999987602234,-2.5,8.73000025749207,-8.80000019073486,9.39999961853027,-7.0052308177917,-3.47423941263857,-7.90000009536743,-8.5,0,1.82919360106844
"13","Cerastium fontanum subsp. vulgare","tav",215,10.7995348930359,3.84241571188834,5.90000009536743,10.3999996185303,18.0600002288818,2.5,19.5,7.95937798518236,9.05138358948692,7.80000019073486,8.39999961853027,25.2424242424242,11.5580020289504
"14","Cerastium fontanum subsp. vulgare","tmn",215,-2.08744186869887,5.30870211652291,-8.10000038146973,-3.70000004768372,7.02999997138977,-10.6000003814697,9,-8.47546894887086,-4.68524337767097,-7.30000019073486,-7.59999990463257,0,0.0943671178678363
"15","Cerastium glomeratum","tav",1211,15.6105697840132,2.55617946814535,11.1000003814697,15.8000001907349,18.75,-1.29999995231628,23.6000003814697,13.3438086444942,15.8177742281597,23.6000003814697,25.5,25.7575757575758,12.154814706831
"16","Cerastium glomeratum","tmn",1211,4.68480594897325,3.42504876780119,-1.5,4.90000009536743,9.69999980926514,-15.3999996185303,12.1000003814697,3.93023181844484,4.91868513195116,8.5,9.5,11.1818181818182,1.37494420014566
"17","Erodium brachycarpum","tav",540,16.6992592211123,1.79773081132474,13.6000003814697,17.1000003814697,19,10.1999998092651,20.3999996185303,14.7122483437362,17.0564152615165,18.2999992370605,18.5,18.5454545454545,14.9512574564228
"18","Erodium brachycarpum","tmn",540,5.64981480000747,2.5878659272222,1.69500004649162,5.19999980926514,9.69999980926514,-1.60000002384186,12.6999998092651,6.69468681873313,5.95474075571627,9.69999980926514,9.80000019073486,9.81818181818182,5.53920848363219
"19","Euphorbia peplus","tav",607,17.0611202642199,1.89669785345356,13.6000003814697,17.7000007629395,19.2999992370605,7.30000019073486,20.2000007629395,17.2327418024108,17.614437129734,19.1000003814697,19,19.5757575757576,14.4277814025723
"20","Euphorbia peplus","tmn",607,6.87495883106204,2.45794979723292,2.29999995231628,6.90000009536743,10.6000003814697,-2.79999995231628,11.3999996185303,8.36598999617528,7.64227102369572,9.5,9.69999980926514,11.3696966460257,3.90363699491343
"21","Galium parisiense","tav",651,15.0526881781957,2.34603520530584,10.8499999046326,15.1999998092651,18.3999996185303,6.19999980926514,19.6000003814697,13.6502665812354,14.9192289653071,14.5,14.5,14.9393939393939,13.3401758171372
"22","Galium parisiense","tmn",651,3.7181259442218,3.22861867316546,-1.44999998807907,3.70000004768372,9.44999980926514,-7.19999980926514,11.6000003814697,2.78666073884063,3.41690063722606,0.400000005960464,0.400000005960464,0.272727272727273,2.92483509454592
"23","Geranium dissectum","tav",741,15.5358974570044,2.01525438767601,12,15.5,18.3999996185303,9.10000038146973,19.8999996185303,15.1272318320028,15.5489956532485,16.2000007629395,16.2000007629395,16.4848484848485,14.0097279566916
