"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"1","Abies amabilis","tav",20,4.71000000238419,2.46766465075235,3.29999995231628,3.80000007152557,9.68000001907349,3.29999995231628,13.1000003814697,3.88788508433578,3.8328978444502,3.29999995231628,3.29999995231628,0,6.70745271152647
"2","Abies amabilis","tmn",20,-6.78000013828278,2.43323491961631,-8.12500038146973,-7.75,-1.91999990940094,-8.60000038146973,1.5,-7.35022819934969,-7.63525979946776,-8.10000038146973,-8.10000038146973,0,-5.02195141476045
"3","Abies bracteata","tav",148,10.3547297297297,2.46745725021954,7.59999990463257,10.2999997138977,14.5650002479553,7,16.1000003814697,9.72532862739706,9.21796224986203,7.59999990463257,7.59999990463257,0,11.9303803237926
"4","Abies bracteata","tmn",148,1.16148649941425,2.28971447581244,-1.56500001549721,1.10000002384186,5,-2.20000004768372,6.80000019073486,0.532668024677059,0.133961615024476,-0.600000023841858,-0.600000023841858,0,2.91713529237669
"5","Abies concolor","tav",831,8.3001203550436,2.92719901582009,3.85000002384186,8.30000019073486,12.3000001907349,-7.30000019073486,17.8999996185303,-1.88029296584996,8.11058990819326,-7.30000019073486,-7.30000019073486,0,7.06237566778049
"6","Abies concolor","tmn",831,-5.15631767449325,2.84044458785977,-9.19999980926514,-5,-1.20000004768372,-19.7999992370605,4.09999990463257,-9.8088718534109,-5.29574323093309,-19.7999992370605,-19.7999992370605,0,-5.52777602692305
"7","Abies grandis","tav",105,12.9133333660307,1.9377855637707,8.21999988555908,13.6999998092651,14.3999996185303,6.5,14.6999998092651,12.3396691702753,13.3927611055658,11.1000003814697,12.1999998092651,0,11.0917116839708
"8","Abies grandis","tmn",105,5.66952383135046,2.95765382142521,-2.00000004768372,6.80000019073486,7.90000009536743,-3.09999990463257,8.39999961853027,5.42879941108663,6.62675026718712,5.80000019073486,7.09999990463257,1.35353531500306,3.03257257537038
"9","Abies lasiocarpa","tav",31,3.58064517667217,0.487455518853005,3,3.40000009536743,4.14999985694885,1.79999995231628,4.5,3.57022912822356,3.47745451553777,3.29999995231628,3.09999990463257,0,3.41157889857518
"10","Abies lasiocarpa","tmn",31,-8.47419351147067,0.494616150598929,-9,-8.69999980926514,-7.69999980926514,-9.80000019073486,-7.30000019073486,-8.51968688427248,-8.58783609924687,-8.69999980926514,-8.30000019073486,0,-8.47578955243498
"11","Abies magnifica","tav",409,5.36112470340102,3.48743965632407,-0.0800000011920922,5.80000019073486,9.37999992370604,-7.30000019073486,13.1999998092651,-5.09673885350544,4.58551984159152,-7.30000019073486,-7.30000019073486,0,4.06258454971887
"12","Abies magnifica","tmn",409,-7.95867966089971,3.38420907025785,-13.3200000762939,-7.40000009536743,-3.53999996185303,-19.7999992370605,-1.10000002384186,-17.7200990585635,-8.51470373249839,-19.7999992370605,-19.7999992370605,0,-8.34643491340697
"13","Abies procera","tav",42,5.04047621999468,0.845377558363362,3.90000009536743,5,6.19499981403351,3.29999995231628,6.80000019073486,4.87401094329072,5.04139869720933,5,3.59999990463257,0,5.24962929007148
"14","Abies procera","tmn",42,-5.54285713036855,1.4683892988959,-7.5,-5.40000009536743,-3.51000000238419,-8.39999961853027,-2.59999990463257,-5.6074732185241,-5.38390506945731,-4.40000009536743,-6.19999980926514,0,-5.38558527500764
"15","Abronia alpina","tav",20,6.12000007629395,0.680247679267017,5.83000009059906,6,7.80000019073486,4.5,7.80000019073486,6.0990373197822,6.04751360358973,6,6.80000019073486,25.6565652712427,6.10000006357829
"16","Abronia alpina","tmn",20,-8.43500018119812,0.60111741792771,-8.67000036239624,-8.5,-7,-10,-7,-8.4570244783063,-8.49232510869051,-8.60000038146973,-8.89999961853027,0,-8.5
"17","Abronia latifolia","tav",274,14.8591241732131,1.04992978646737,13.3999996185303,14.6000003814697,16.6350005149841,12,18.1000003814697,14.8531056266797,14.8653566972842,16,16.1000003814697,15.969696969697,15.2191470813403
"18","Abronia latifolia","tmn",274,7.54452555893111,0.795538827587973,6.56499993801117,7.40000009536743,9.5,6.19999980926514,9.5,7.76732143875382,7.6152920295247,7.69999980926514,7.80000019073486,7.63636363636364,7.71757684074014
"19","Abronia maritima","tav",398,17.2723618152753,1.46624142212104,14.6999998092651,17.2999992370605,19.2000007629395,13.8000001907349,19.3999996185303,17.6432251027205,17.4557735418839,16.2999992370605,16.2999992370605,19.0606060606061,16.5492767180111
"20","Abronia maritima","tmn",398,10.1238693040819,1.63214188394757,7.30000019073486,9.89999961853027,13.1999998092651,6.09999990463257,13.5,11.5810386328716,10.574335146285,13.1999998092651,13.3000001907349,12.8181818181818,9.31051215368709
"21","Abronia nana","tav",108,9.53425927073867,2.79566288155058,4.59999990463257,9.60000038146973,13.8999996185303,3.90000009536743,14.3000001907349,8.4961020127763,10.0463007106095,12.3000001907349,12.1999998092651,25.6565652712427,9.58570829382028
"22","Abronia nana","tmn",108,-5.46574071822343,2.49448596331169,-10.6599999904633,-4.69999980926514,-2.59999990463257,-11.1999998092651,-1.29999995231628,-6.242449318773,-5.15421349490025,-4.19999980926514,-4.40000009536743,0,-5.73172257539283
"23","Abronia pogonantha","tav",227,16.8951542009866,2.54355399770684,12.3300000190735,17.1000003814697,20.6100004196167,5.80000019073486,23.5,18.2111212195347,17.3707044067494,19.7999992370605,20.2999992370605,25.7575757575758,15.5392808134448
"24","Abronia pogonantha","tmn",227,2.29074889523211,2.17978501934317,-1.5700000166893,2.59999990463257,5.90000009536743,-8.80000019073486,6.5,1.83478113411507,2.59390299966202,3,2.79999995231628,2.72727272727273,0.773991876767916
"25","Abronia turbinata","tav",97,10.031958776651,4.75084526097103,3.79999995231628,8.30000019073486,18.0200000762939,2.59999990463257,20.7999992370605,8.12216271404368,8.70615666517045,6.40000009536743,5.80000019073486,19.5757575757576,10.6670848311907
"26","Abronia turbinata","tmn",97,-5.35463926180736,4.42073766885114,-11.2599998474121,-6.90000009536743,2.32000002861022,-12.5,4,-7.79903223182614,-6.75437495121267,-9,-10,0,-3.92540020494139
"27","Abronia umbellata","tav",665,16.5430075623935,1.74595491228341,13.9199996948242,16.2999992370605,19.1000003814697,13.1999998092651,19.3999996185303,16.9446234665419,16.655286523628,15.6000003814697,15.6000003814697,19.0606060606061,16.0268412146314
"28","Abronia umbellata","tmn",665,9.51203004363784,1.85464398946962,7,9.5,13.1999998092651,6.19999980926514,13.5,11.3599639137094,9.98148883652064,13.1999998092651,13.1999998092651,12.8181818181818,9.44920931749055
"29","Abronia villosa","tav",918,21.4354030457457,2.39713102171366,17.2849994659424,21.6000003814697,24.8999996185303,14.1999998092651,25.5,22.7868203719025,22.2718116947786,25,25,21.6363636363636,19.9725835164636
"30","Abronia villosa","tmn",918,6.3957516381229,2.19707683594651,2.40000009536743,7,9.31500010490417,0.200000002980232,9.69999980926514,6.97555997768891,7.00123377703005,8.39999961853027,8.39999961853027,2.18181818181818,5.44924745169043
"31","Acaena pinnatifida","tav",120,14.3475000301997,0.825737485702141,12.8949996471405,14.3499999046326,15.7149998188019,11.6000003814697,16.2999992370605,14.2616769861491,14.3586844087478,14.8000001907349,14.8999996185303,14.9393939393939,14.1537937010763
"32","Acaena pinnatifida","tmn",120,6.31333331664403,1.06027849954355,4.28000018596649,6.40000009536743,7.8150002002716,3.09999990463257,8.69999980926514,6.43184927063804,6.40770199791104,6.19999980926514,6.19999980926514,6.27272727272727,6.01519831697719
"33","Acalypha californica","tav",101,18.6178218539398,0.950935783881689,17.3999996185303,18.5,20.2999992370605,17,20.5,19.1867001025602,18.8133120560882,20.3999996185303,19.7000007629395,20.0909090909091,18.5333334014639
"34","Acalypha californica","tmn",101,6.89504951533705,1.17289177937717,4.90000009536743,7,9.39999961853027,4.19999980926514,10,7.2378409841625,6.96185111491217,7,7,7.0383836380159,7.02161798878634
"35","Acamptopappus shockleyi","tav",186,16.0537634818785,2.70311366179933,11.3000001907349,16.2000007629395,19.6000003814697,10,25,17.0664403134802,16.3616289538688,16.2000007629395,16.2000007629395,18.1010103707362,16.8038497937081
"36","Acamptopappus shockleyi","tmn",186,-0.696236556295748,2.25732125217498,-4.80000019073486,-0.650000005960464,2.17500001192093,-5.80000019073486,7.19999980926514,-1.09133324534498,-0.508390275134366,-0.899999976158142,-0.899999976158142,0,0.505312253283333
"37","Acamptopappus sphaerocephalus","tav",632,17.4238924331303,2.33481512885332,13.9549998283386,17.2000007629395,21.1000003814697,6.80000019073486,25.2000007629395,19.0259764819763,17.6256888481728,20,19.7000007629395,20.6060606060606,16.5185015581648
"38","Acamptopappus sphaerocephalus","tmn",632,2.32104430260443,2.27805283608543,-1.29999995231628,2.29999995231628,5.84500014781951,-7.40000009536743,9,1.88355837473266,2.26443890582601,2.40000009536743,2.09999990463257,0,1.43801228563147
"39","Acanthomintha duttonii","tav",36,13.9888888729943,0.402689372699849,13.5,13.8499999046326,14.8000001907349,13.5,14.8000001907349,13.9514216468511,13.9265924856026,13.6999998092651,12.6000003814697,0,14.1555555087548
"40","Acanthomintha duttonii","tmn",36,6.58611108197106,0.250887376654016,6.19999980926514,6.59999990463257,7,6.19999980926514,7,6.5931443618364,6.55559075691939,6.59999990463257,6.40000009536743,5.45454545454545,6.65185187333891
"41","Acanthomintha ilicifolia","tav",70,17.8042856625148,1.24928219485424,14.6999998092651,18.2999992370605,19,14.5,19,17.9895342182968,18.3399428335603,18.5,18.3999996185303,18.5454545454545,17.1229315915887
"42","Acanthomintha ilicifolia","tmn",70,7.62142856461661,2.09477563082704,2.70000004768372,8.34999990463257,9.25500001907349,2.59999990463257,9.60000038146973,8.179519508146,8.57390994136923,9.10000038146973,9.10000038146973,9,6.35817745404766
"43","Acanthomintha lanceolata","tav",182,12.5576922762525,1.88694885517978,9.39999961853027,12.6000003814697,15.1000003814697,8.5,15.8000001907349,11.9625351010956,12.3336749761616,9.39999961853027,9.39999961853027,9.27272727272727,11.9489236547888
"44","Acanthomintha lanceolata","tmn",182,0.863186813890934,1.63859417700618,-1.59500002264976,1.20000004768372,3.20000004768372,-4.19999980926514,4.40000009536743,0.519875841453109,0.774506287955773,-0.600000023841858,-0.600000023841858,0,0.50831316701875
"45","Acanthomintha obovata","tav",95,12.1399999819304,1.72906317264439,9.46999988555908,12.6999998092651,14.8000001907349,8.5,15.6999998092651,11.6882114278953,11.9156424032125,10.8999996185303,9.80000019073486,10.3030303030303,12.7684219745633
"46","Acanthomintha obovata","tmn",95,-0.0926315765631826,1.84835994047327,-2.5,0.300000011920929,3.5,-4,5.09999990463257,-0.48537747462677,-0.394991605261374,-1.10000002384186,-0.800000011920929,0,1.16172697506739
"47","Acanthoscyphus parishii","tav",369,9.22818424837376,1.74362727916834,6.80000019073486,8.80000019073486,12.6999998092651,3.70000004768372,13.6000003814697,9.0069013057158,9.06463353407402,8.19999980926514,8.19999980926514,8.27474759805082,9.17806204829427
"48","Acanthoscyphus parishii","tmn",369,-4.524119244843,1.71218089183395,-6.90000009536743,-4.59999990463257,-1.60000002384186,-10.1000003814697,0.800000011920929,-4.49655692962823,-4.68973987734511,-5.90000009536743,-5.90000009536743,0,-3.58322982462367
"49","Acer circinatum","tav",242,11.7024793171686,2.24933234165418,7.20499982833862,12.1999998092651,14.1000003814697,-7.30000019073486,15.3999996185303,11.2478379691832,11.6712166877585,12.8999996185303,12.6000003814697,0,7.30288934037176
"50","Acer circinatum","tmn",242,0.955371913769526,3.65532522965976,-3.99500000476837,0.550000011920929,6.49500000476837,-19.7999992370605,7.30000019073486,0.0657838648781311,1.42547299152606,6,6.30000019073486,6.27272727272727,-3.86256175543876
"51","Acer glabrum","tav",728,6.98516484423653,2.57781239590488,3.79999995231628,6.59999990463257,11.6000003814697,-7.30000019073486,14.3000001907349,2.70490498135928,6.5713737442594,-7.30000019073486,-7.30000019073486,5.66666666666667,6.23609982701616
"52","Acer glabrum","tmn",728,-6.85782967170107,2.48686654899206,-10.3000001907349,-6.95000004768372,-2.73500001430512,-19.7999992370605,4.30000019073486,-10.1460737702555,-7.27437160597404,-19.7999992370605,-19.7999992370605,0,-6.36277480439353
"53","Acer macrophyllum","tav",1258,13.5944356118552,2.60981884395798,8.58500032424927,13.8999996185303,17.7000007629395,1,20,12.9304084711833,13.5114320609972,11.6000003814697,11.8000001907349,11.8484848484848,12.0035353887999
"54","Acer macrophyllum","tmn",1258,2.58759936604454,3.67875564020395,-3.90000009536743,3.40000009536743,7.40000009536743,-11.8000001907349,10.8999996185303,2.16415741279811,2.82472579648946,5,5.19999980926514,5.18181818181818,1.08430724876792
