"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"23931","Rudbeckia occidentalis","cwd",45,584.355285644531,98.8642115377511,437.152703857422,605.165161132812,707.94091796875,430.384094238281,776.789916992188,538.139680080546,576.050890541774,605.165161132812,605.165161132812,425.886570785985,580.96806844621
"23932","Rumex californicus","cwd",420,795.622706386021,193.660630203247,476.742065429688,820.373840332031,1069.86893310547,411.510375976562,1261.23315429688,766.874218129588,787.064992094688,526.752685546875,491.453369140625,497.92450875947,778.584311601779
"23933","Rumex crassus","cwd",74,607.475326950486,122.734933549486,405.003656005859,625.392517089844,810.256100463867,302.732604980469,864.860961914062,489.431970784803,590.328471139282,407.507446289062,378.742553710938,0,561.41426250386
"23934","Rumex fueginus","cwd",128,856.302773952484,147.688614162897,666.545007324219,840.474853515625,1065.3996887207,547.690185546875,1732.53662109375,864.87165066857,844.472053182478,806.511352539062,806.511352539062,817.751686789773,1034.04214041541
"23935","Rumex hymenosepalus","cwd",216,1145.29526067663,138.487491732419,937.791473388672,1124.60925292969,1405.5163269043,710.805969238281,1446.27893066406,1226.78203500659,1168.79309733528,1127.26977539062,1127.26977539062,1385.49552408854,1106.31355344993
"23936","Rumex lacustris","cwd",32,773.62035369873,62.2032802207505,686.953945922852,785.091674804688,848.144046020508,565.573547363281,945.234619140625,774.598009542601,778.007644487852,795.266357421875,795.266357421875,781.046657986111,766.945046696138
"23937","Rumex occidentalis","cwd",70,655.442032296317,171.464309945688,397.450323486328,688.341461181641,952.588311767578,322.175109863281,1026.46069335938,468.415276268934,611.262886378108,322.175109863281,279.121520996094,0,692.612018972759
"23938","Rumex paucifolius","cwd",350,562.693513881138,122.37396330171,380.626820373535,554.199951171875,791.5751953125,280.161926269531,863.124145507812,472.215377873557,532.721979589871,354.462432861328,346.038513183594,355.58929135101,608.340061083581
"23939","Rumex salicifolius","cwd",659,820.273275650326,208.425453632477,425.694262695312,838.199829101562,1098.59223632812,296.592254638672,1710.00964355469,598.616595348399,816.11639889342,296.592254638672,280.161926269531,0,902.75315231069
"23940","Rumex transitorius","cwd",49,685.95143656828,166.055062178225,397.654992675781,684.086608886719,1014.21337890625,397.060241699219,1025.34289550781,617.268639870573,651.010641014945,498.888824462891,422.46728515625,320.07295365767,699.513930351162
"23941","Rumex triangulivalvis","cwd",157,692.290325772231,118.025136857636,534.77548828125,675.635986328125,893.963879394531,493.286407470703,1072.22814941406,681.444547781056,678.250434450737,701.156066894531,659.066589355469,639.872913707386,759.306418862168
"23942","Rumex violascens","cwd",51,1253.49106134153,256.680051294695,944.666198730469,1157.39697265625,1741.37945556641,922.727233886719,1756.02856445312,1433.44979777839,1304.37760411308,1756.02856445312,1762.35656738281,1068.09488932292,1233.5813449342
"23943","Rupertia hallii","cwd",21,686.255217052641,32.942984905624,639.286682128906,691.336608886719,732.248840332031,629.213928222656,732.248840332031,685.95858048318,681.688508769473,691.336608886719,691.336608886719,672.929926708491,688.98384722456
"23944","Rupertia physodes","cwd",220,753.748527249423,133.798223749946,537.410037231445,756.928802490234,960.909469604492,416.820098876953,1058.01782226562,737.613075573756,745.835758260512,740.937194824219,748.933044433594,746.107776988636,757.506342639553
"23945","Rupertia rigida","cwd",120,845.547660827637,82.9149235710086,761.287841796875,828.413513183594,1056.06469726562,623.689636230469,1056.06469726562,848.70223584932,827.865070486603,804.496765136719,792.161987304688,782.400553385417,830.701367456889
"23946","Ruppia cirrhosa","cwd",84,1129.26562064035,398.548139342607,599.662222290039,1001.09918212891,1698.48486328125,397.573333740234,1751.23461914062,1268.35535164453,1307.17199093451,1698.48486328125,1698.48486328125,1708.2920217803,1054.16493089459
"23947","Ruppia maritima","cwd",120,734.331809234619,169.707399154133,457.525984191895,734.582153320312,1000.85447998047,358.598693847656,1138.796875,631.616501083897,718.310231203966,690.399169921875,398.448394775391,0,654.249464477789
"23948","Sagina decumbens","cwd",154,798.537389581854,194.870223179522,483.981825256348,799.876129150391,1056.11215209961,400.513153076172,1434.38659667969,753.601127431736,794.254137726037,935.244567871094,1077.55786132812,1068.64191228693,835.573085560677
"23949","Sagina saginoides","cwd",245,643.523316177057,113.058154188015,456.942254638672,640.654479980469,849.968505859375,369.617858886719,1014.93499755859,612.349388895063,628.250267549736,568.954895019531,568.954895019531,569.116714015152,668.670844520877
"23950","Sagittaria cuneata","cwd",152,677.061202601383,126.326650168214,504.655151367188,675.987182617188,852.098361206055,452.143341064453,1132.43896484375,661.759424877802,657.774278430997,711.708251953125,710.371459960938,711.395892518939,736.266500150473
"23951","Sagittaria latifolia","cwd",132,934.619647401752,199.124344762041,610.518969726563,1011.73309326172,1201.03381347656,411.496368408203,1248.83447265625,1019.46348886046,980.447858383216,1152.59313964844,1193.2080078125,1210.50754123264,820.502425765066
"23952","Sagittaria longiloba","cwd",30,1153.74365641276,133.345411402281,1024.35104370117,1081.24353027344,1376.49560546875,987.308837890625,1376.49560546875,1238.41135713812,1174.23134088483,1376.49560546875,1362.20593261719,1387.9931344697,1153.59233584373
"23953","Sagittaria montevidensis","cwd",52,1063.90559621958,47.172442354356,997.389318847656,1058.56323242188,1145.88312988281,995.584533691406,1193.10339355469,1076.81447084477,1061.42710305151,1056.32019042969,1064.24499511719,1066.96170691288,1088.88404984914
"23954","Sagittaria sanfordii","cwd",49,1045.30226353237,97.7701277816909,860.475122070313,1043.73071289062,1248.83447265625,827.669799804688,1272.86853027344,1084.32568442341,1032.51655986249,828.317626953125,728.340698242188,711.395892518939,1054.23488161487
"23955","Salicornia bigelovii","cwd",44,958.457196322354,67.7920899787335,830.188598632812,993.364379882812,1017.93072509766,830.188598632812,1029.31530761719,963.022235034324,984.802968990389,993.364379882812,998.195739746094,994.059382891414,939.282183064094
"23956","Salicornia pacifica","cwd",167,826.362964927079,173.363480623424,355.538031005859,853.91943359375,1005.78494262695,307.401428222656,1047.7578125,599.11064916276,838.369451370153,307.401428222656,302.387908935547,0,643.204052273814
"23957","Salix boothii","cwd",191,568.026500282487,95.3415795156772,477.157409667969,543.753173828125,731.713012695312,408.364593505859,1044.98718261719,542.635914385183,545.52215701685,480.802886962891,477.388610839844,675.70956883286,671.257524728622
